id,title,Rating,maincateg,platform,price1,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,Discount_Amount,cumulative_ratings
5021,Women Silver Flats Sandal,3.9,Women,Flipkart,289,699,58.66,125.0,14.0,62.0,27.0,16.0,6,14,1,410,13984.100000000028
12377,Women Gold Heels Sandal,4.0,Women,Flipkart,474,999,52.55,871.0,164.0,437.0,216.0,97.0,39,82,1,525,13988.100000000028
6848,Slides,3.8,Men,Flipkart,279,999,72.07,1474.0,180.0,731.0,261.0,155.0,95,232,1,720,13991.900000000027
8676,Premium & Comfortable Lace Up For Men  (Black),4.0,Men,Flipkart,499,999,50.05,88.0,8.0,48.0,13.0,16.0,3,8,0,500,13995.900000000027
5814,Slippers,3.5,Men,Flipkart,319,999,68.07,216.0,23.0,96.0,31.0,27.0,15,47,0,680,13999.400000000027
6948,Perfect Stylish Girls High Ankel Boots For Women  (Brown),4.1,Women,Flipkart,379,999,62.06,916.0,155.0,496.0,184.0,112.0,43,81,0,620,14003.500000000027
8500,Women Brown Jutis For Women  (Brown),4.4,Women,Flipkart,305,999,69.47,14.0,0.0,10.0,1.0,1.0,2,0,0,694,14007.900000000027
3274,Casuals For Men  (Blue),3.8,Men,Flipkart,379,999,62.06,27927.0,3543.0,14238.0,4295.0,3456.0,1962,3976,1,620,14011.700000000026
16589,"Women's/Ladies/Female/Girls Lightweight Comfortable, Casualwear Black High Ankle Length Lace-Up Boots Boots For Women Boots For Women  (Maroon)",4.4,Women,Flipkart,525,999,47.45,5.0,0.0,3.0,1.0,1.0,0,0,0,474,14016.100000000026
4151,BANJOY STYLISH CASUAL SHOES FOR WOMEN Walking Shoes For Women  (Black),4.1,Women,Flipkart,473,999,52.65,86.0,9.0,42.0,24.0,8.0,3,8,1,526,14020.200000000026
14294,GO WALK 5-SPARROW Walking Shoes For Men  (Navy),4.3,Men,Flipkart,3499,4999,30.01,1059.0,106.0,666.0,206.0,75.0,40,72,1,1500,14024.500000000025
11155,Combo Women Pack of 2 Sneakers With Sports Shoes High Tops For Women  (Multicolor),3.9,Women,Flipkart,575,998,42.38,2281.0,327.0,1044.0,495.0,350.0,160,232,1,423,14028.400000000025
5927,Women Casual Boots For Girls Boots For Women  (Black),4.4,Women,Flipkart,499,999,50.05,534.0,102.0,332.0,115.0,53.0,13,21,0,500,14032.800000000025
813,SOLAR LT TRAINER W Training & Gym Shoes For Women  (White),3.7,Women,Flipkart,2953,7455,60.89,12.0,1.0,7.0,3.0,1.0,2,4,1,4502,14036.500000000025
20435,Girls Stylish & Comfortable | Casual | Party Wear Boots For Women  (Black),4.2,Women,Flipkart,358,999,64.16,926.0,165.0,539.0,195.0,106.0,39,44,0,641,14040.700000000026
7732,Belly-1714 Wedges For Women  (Black),4.4,Women,Flipkart,474,999,52.55,7.0,1.0,5.0,1.0,0.0,1,0,1,525,14045.100000000026
7542,Women Brown Bellies Sandal,4.1,Women,Flipkart,499,999,50.05,404.0,62.0,211.0,108.0,41.0,18,26,0,500,14049.200000000026
9737,VL COURT 2.0 Sneakers For Women  (Blue),4.2,Women,Flipkart,2060,4999,58.79,154.0,29.0,84.0,37.0,18.0,6,9,1,2939,14053.400000000027
16687,Sparx Men Blue Soft Slipper Flip Flops Flip Flops,4.1,Men,Flipkart,371,399,7.02,5115.0,620.0,2832.0,1155.0,546.0,215,367,1,28,14057.500000000027
10412,Women Black Heels Sandal,4.6,Women,Flipkart,599,1249,52.04,9.0,1.0,6.0,2.0,1.0,0,0,0,650,14062.100000000028
5756,"Running Shoes For Men  (Navy, Red)",4.0,Men,Flipkart,724,999,27.53,984.0,122.0,478.0,239.0,107.0,63,97,1,275,14066.100000000028
19365,Oxford For Men  (Black),3.6,Men,Flipkart,664,2099,68.37,685.0,96.0,284.0,126.0,104.0,66,105,1,1435,14069.700000000028
9608,TRAVELLAR LP Running Shoes For Men  (Grey),4.2,Men,Flipkart,1500,2999,49.98,5117.0,681.0,2814.0,1346.0,480.0,199,278,1,1499,14073.900000000029
3709,Funkin Orange Color Casual for Men's Flip Flops,3.6,Men,Flipkart,199,1099,81.89,695.0,70.0,304.0,114.0,102.0,57,118,0,900,14077.50000000003
17906,Belly Bellies For Women  (Blue),4.1,Women,Flipkart,470,499,5.81,15.0,1.0,8.0,5.0,0.0,0,2,0,29,14081.60000000003
11721,SL-138 Casuals For Women  (White),4.1,Women,Flipkart,496,625,20.64,368.0,68.0,201.0,79.0,51.0,11,26,1,129,14085.70000000003
3237,Combat Army Boot For Men Boots For Men  (Black),4.2,Men,Flipkart,999,2299,56.55,1690.0,263.0,981.0,334.0,187.0,47,141,1,1300,14089.90000000003
8959,Slippers,4.3,Men,Flipkart,1019,1699,40.02,616.0,67.0,362.0,155.0,46.0,15,38,1,680,14094.20000000003
17975,Women Black Flats Sandal,4.0,Women,Flipkart,329,999,67.07,1408.0,201.0,726.0,306.0,186.0,75,118,1,670,14098.20000000003
18778,Bellies For Women  (Black),3.7,Women,Flipkart,293,999,70.67,5121.0,718.0,2241.0,1071.0,738.0,401,669,1,706,14101.90000000003
1964,Flip Flops,3.3,Women,Flipkart,169,499,66.13,4.0,1.0,1.0,1.0,0.0,2,0,0,330,14105.20000000003
20665,Women Blue Sports Sandal,5.0,Women,Flipkart,1951,5997,67.47,1.0,1.0,1.0,0.0,0.0,0,0,1,4046,14110.20000000003
13091,Cardif Slip on IDP Sneakers For Men  (Black),4.3,Men,Flipkart,1999,3999,50.01,345.0,44.0,197.0,89.0,32.0,12,15,1,2000,14114.50000000003
10017,High Class Jutis/Nagra for Men Ethnic Mule For Men  (Copper),4.2,Men,Flipkart,349,999,65.07,11.0,3.0,7.0,1.0,2.0,0,1,0,650,14118.70000000003
7942,Mor Pankh Design Jutis For Women  (Black),3.8,Women,Flipkart,305,499,38.88,910.0,142.0,424.0,174.0,127.0,66,119,0,194,14122.50000000003
206,Women White Flats Sandal,4.1,Women,Flipkart,688,2394,72.03,44.0,5.0,23.0,19.0,6.0,3,3,1,1706,14126.60000000003
19099,Women Blue Heels Sandal,3.4,Women,Flipkart,379,999,62.06,51.0,3.0,20.0,9.0,7.0,1,12,0,620,14130.00000000003
12249,"Perfect Stylish,Trending High Ankle Boots For Women Boots For Women  (White)",4.3,Women,Flipkart,365,999,63.46,561.0,87.0,356.0,103.0,46.0,22,34,0,634,14134.300000000028
1709,"sneaker shoes Sneakers For Men  (Red, White)",3.7,Men,Flipkart,360,999,63.96,4499.0,491.0,2276.0,609.0,504.0,312,798,1,639,14138.00000000003
3699,Women Pink Flats Sandal,4.1,Women,Flipkart,599,999,40.04,1082.0,118.0,566.0,241.0,130.0,49,92,1,400,14142.10000000003
11617,Boots For Men  (White),4.1,Men,Flipkart,599,999,40.04,856.0,89.0,510.0,124.0,89.0,57,76,1,400,14146.20000000003
16743,Women Grey Bellies Sandal,4.1,Women,Flipkart,349,899,61.18,50.0,15.0,26.0,9.0,5.0,4,4,1,550,14150.30000000003
8614,Men Tan Sandal,4.0,Men,Flipkart,436,999,56.36,3460.0,450.0,1723.0,848.0,448.0,167,274,1,563,14154.30000000003
14710,Latest Collection & Comfortable Boots For Women  (Pink),4.2,Women,Flipkart,475,999,52.45,116.0,19.0,66.0,24.0,16.0,1,9,1,524,14158.500000000031
2367,Slides,4.0,Men,Flipkart,449,999,55.06,68.0,10.0,40.0,8.0,7.0,7,6,0,550,14162.500000000031
261,Flip Flops,4.1,Women,Flipkart,352,895,63.83,448.0,81.0,106.0,152.0,27.0,28,40,1,543,14166.600000000031
8276,ADILETTE AQUA Slides,4.0,Women,Flipkart,1499,1999,25.01,8.0,1.0,5.0,1.0,0.0,1,1,1,500,14170.600000000031
16390,Synthetic Leather Casual Partywear Wedding Stylish And New Design Boots Shoes For Women And Girls Boots For Women  (Grey),4.2,Women,Flipkart,398,999,60.16,2361.0,401.0,1380.0,457.0,253.0,98,173,1,601,14174.800000000032
7940,Synthetic Leather Casual Partywear New Design Stylish Look Boots Shoes For Womens And Girls Boots For Women  (Grey),4.2,Women,Flipkart,467,999,53.25,2221.0,392.0,1333.0,403.0,231.0,97,157,1,532,14179.000000000033
1794,Bellies For Women  (Maroon),4.5,Women,Flipkart,499,999,50.05,4.0,1.0,2.0,2.0,0.0,0,0,0,500,14183.500000000033
11130,Womens Casual comfort stylish trending combo slippers (Pack of 6) Flip Flops,3.9,Women,Flipkart,323,699,53.79,10766.0,1447.0,5203.0,2196.0,1586.0,739,1042,0,376,14187.400000000032
20185,Slides,4.0,Women,Flipkart,299,999,70.07,81.0,10.0,41.0,21.0,8.0,3,8,1,700,14191.400000000032
481,Men Grey Casual Sandal,4.0,Men,Flipkart,1309,1975,35.02,436.0,45.0,354.0,145.0,42.0,18,15,1,666,14195.400000000032
15392,Women's Classic Flower Print Jutis Jutis For Women  (Orange),4.1,Women,Flipkart,399,790,49.49,561.0,63.0,287.0,150.0,66.0,27,31,0,391,14199.500000000033
3477,Voyager 1.0 Running Shoes For Men  (White),4.2,Men,Flipkart,1374,2499,45.02,1289.0,191.0,722.0,303.0,141.0,47,76,1,1125,14203.700000000033
19861,Women Multicolor Wedges Sandal,3.2,Women,Flipkart,490,999,50.95,23.0,1.0,9.0,3.0,2.0,2,7,0,509,14206.900000000034
6642,Walking Shoes For Women  Casuals For Women  (Pink),4.5,Women,Flipkart,990,999,0.9,62.0,9.0,46.0,8.0,3.0,1,4,1,9,14211.400000000034
14610,"Women SL-126 Grey Pink Walking Shoes For Women  (Pink, Grey)",4.2,Women,Flipkart,790,949,16.75,3223.0,472.0,1738.0,875.0,324.0,107,179,1,159,14215.600000000035
2579,Running Shoes For Men  (Black),3.5,Men,Flipkart,348,498,30.12,2228.0,258.0,1014.0,255.0,295.0,220,444,0,150,14219.100000000035
9699,Women's | Girls Trendy Lightweight Comfortable Casual wear Lace-Up Shoes Sneakers For Women  (White),4.3,Women,Flipkart,598,1699,64.8,2926.0,456.0,1719.0,696.0,265.0,108,138,1,1101,14223.400000000034
548,Party Wear Tie Bellies For Women  (Tan),4.0,Women,Flipkart,238,776,50.08,1525.0,221.0,98.0,550.0,302.0,76,200,1,538,14227.400000000034
1486,Women Red Flats Sandal,3.9,Women,Flipkart,416,499,16.63,249.0,27.0,119.0,57.0,29.0,11,33,1,83,14231.300000000034
10560,Sneakers For Women  (White),4.2,Women,Flipkart,549,999,45.05,195.0,32.0,116.0,25.0,31.0,7,12,1,450,14235.500000000035
18798,ARCH FIT - LUCKY THOUGHTS Running Shoes For Women  (Navy),4.4,Women,Flipkart,3499,4999,30.01,158.0,18.0,96.0,39.0,14.0,1,8,1,1500,14239.900000000034
2461,Women Beige Heels Sandal,3.9,Women,Flipkart,399,699,42.92,9181.0,1622.0,4266.0,2158.0,1312.0,497,951,0,300,14243.800000000034
8244,"Relax Reflexology Sandals, One Pair of Accupressure Slippers Foot Therapy Massage Slippers with Acupuncture Points for Plantar Fasciitis Non-Slip Healthy Flip Flops for Men Flip Flops",3.6,Women,Flipkart,159,399,60.15,3220.0,414.0,1314.0,640.0,514.0,303,449,0,240,14247.400000000034
4206,Synthetic Leather Casual Partywear Wedding Stylish And New Design Boots Shoes For Women And Girls Boots For Women  (Pink),4.2,Women,Flipkart,460,999,53.95,2361.0,401.0,1380.0,457.0,253.0,98,173,1,539,14251.600000000035
16942,Mojaris For Men  (Black),4.6,Men,Flipkart,379,999,62.06,37.0,5.0,28.0,6.0,1.0,2,0,0,620,14256.200000000035
7079,"Women Red, Black Wedges Sandal",4.0,Women,Flipkart,349,499,30.06,68.0,6.0,32.0,17.0,10.0,2,7,0,150,14260.200000000035
10263,Women Blue Wedges Sandal,3.8,Women,Flipkart,299,599,50.08,327.0,50.0,149.0,74.0,45.0,21,38,0,300,14264.000000000035
5435,Flip Flops,3.9,Men,Flipkart,474,999,52.55,146.0,24.0,73.0,24.0,24.0,10,15,0,525,14267.900000000034
18535,Womens Comfort Stylish Trending with colorful Printed Slippers combo (Pack Of 6 pairs) size 8 Flip Flops,4.0,Women,Flipkart,340,1497,77.29,272.0,37.0,145.0,55.0,32.0,15,25,0,1157,14271.900000000034
10168,Women Beige Flats Sandal,4.1,Women,Flipkart,867,999,13.21,38.0,1.0,21.0,6.0,7.0,2,2,1,132,14276.000000000035
20279,Bellies For Women  (Pink),3.8,Women,Flipkart,419,699,40.06,56.0,7.0,24.0,12.0,8.0,6,6,1,280,14279.800000000034
11174,High Heel Canvas Sneakers Casuals For Women  (Grey),4.7,Women,Flipkart,599,999,40.04,3.0,1.0,2.0,1.0,0.0,0,0,1,400,14284.500000000035
18015,Boots For Women  (Black),3.8,Women,Flipkart,477,1999,76.14,448.0,62.0,229.0,62.0,61.0,28,68,0,1522,14288.300000000034
10022,Men Black Sports Sandal,4.1,Men,Flipkart,1047,1999,47.62,58.0,7.0,31.0,12.0,7.0,4,4,1,952,14292.400000000034
19755,Bellies For Women  (Grey),3.7,Women,Flipkart,499,999,50.05,108.0,22.0,56.0,15.0,8.0,11,18,0,500,14296.100000000035
7121,Women Maroon Heels Sandal,4.0,Women,Flipkart,275,1299,78.83,4247.0,538.0,2390.0,652.0,450.0,258,497,0,1024,14300.100000000035
3573,Slides,4.2,Men,Flipkart,2246,2995,25.01,465.0,61.0,286.0,93.0,35.0,12,39,0,749,14304.300000000036
211,"Women Gold, Black Flats Sandal",4.0,Women,Flipkart,246,496,43.09,1978.0,264.0,1516.0,586.0,349.0,140,254,1,250,14308.300000000036
4350,"Pack of 2 Casuasl Shoes (Loafers and Moccasins) Canvas Shoes For Men  (Maroon, Blue)",3.8,Men,Flipkart,389,998,61.02,4655.0,678.0,2231.0,824.0,698.0,345,557,1,609,14312.100000000035
19688,Training & Gym Shoes For Women  (Pink),4.3,Women,Flipkart,2436,4499,45.85,16.0,2.0,10.0,2.0,3.0,1,0,1,2063,14316.400000000034
7774,Women Black Heels Sandal,4.1,Women,Flipkart,399,799,50.06,550.0,77.0,290.0,131.0,54.0,33,42,1,400,14320.500000000035
18635,Women Black Heels Sandal,3.9,Women,Flipkart,360,599,39.9,3047.0,438.0,1451.0,632.0,415.0,208,343,1,239,14324.400000000034
3075,Lace Up For Men  (White),3.8,Men,Flipkart,460,999,53.95,10032.0,1280.0,4891.0,1600.0,1373.0,772,1396,1,539,14328.200000000033
18666,Mens Derby Police Laceup Oxford For Men  (Black),3.8,Men,Flipkart,426,999,57.36,243.0,32.0,113.0,49.0,36.0,16,29,1,573,14332.000000000033
6687,Sneakers For Women  (Black),3.8,Women,Flipkart,379,999,62.06,324.0,52.0,150.0,57.0,44.0,35,38,1,620,14335.800000000032
10324,Jutis For Women  (Multicolor),3.8,Women,Flipkart,249,499,50.1,216.0,26.0,104.0,44.0,19.0,14,35,1,250,14339.600000000031
20879,ORIFWSH(OR)-1077 Sneakers For Men  (Red),4.0,Men,Flipkart,203,499,59.32,16416.0,1701.0,9911.0,2033.0,1641.0,955,1876,1,296,14343.600000000031
20457,Men Ethnic Punjabi Jutti Party Wear For Men  (Black),3.8,Men,Flipkart,299,599,50.08,137.0,16.0,69.0,25.0,15.0,8,20,0,300,14347.40000000003
6414,Sega 10 Brown Marathon Shoes Running Shoes For Men  (Brown),3.9,Men,Flipkart,569,949,40.04,1706.0,234.0,806.0,387.0,221.0,93,199,1,380,14351.30000000003
7593,Women Black Heels Sandal,4.1,Women,Flipkart,664,1999,66.78,381.0,46.0,213.0,82.0,46.0,18,30,1,1335,14355.40000000003
1729,Casual Beach Slides,4.1,Women,Flipkart,264,999,73.57,941.0,135.0,500.0,60.0,34.0,47,64,1,735,14359.500000000031
2566,Sneakers For Women  (Black),4.4,Women,Flipkart,1528,5095,70.01,214.0,34.0,134.0,48.0,16.0,7,9,0,3567,14363.90000000003
6049,Women Black Heels Sandal,4.1,Women,Flipkart,603,999,39.64,622.0,102.0,330.0,148.0,74.0,26,42,1,396,14368.000000000031
11732,Slip On For Men  (Brown),4.1,Men,Flipkart,1011,1299,22.17,586.0,78.0,271.0,183.0,77.0,19,36,1,288,14372.100000000031
3535,Women Pink Flats Sandal,4.1,Women,Flipkart,359,499,28.06,274.0,25.0,153.0,49.0,34.0,15,23,0,140,14376.200000000032
4734,Women Pink Wedges Sandal,3.9,Women,Flipkart,559,999,44.04,26.0,2.0,11.0,9.0,2.0,1,3,0,440,14380.100000000031
17957,"Blush-83 Canvas shoes for ladies | sneakers for women | Casual shoes for girls stylish latest design new fashion | Lace up lightweight pink shoes for running, walking, gym, trekking & party For Women  (Pink)",4.0,Women,Flipkart,379,499,24.05,102.0,6.0,55.0,20.0,13.0,3,11,1,120,14384.100000000031
9794,Flip Flops,3.8,Women,Flipkart,217,999,78.28,86.0,18.0,38.0,22.0,9.0,4,13,0,782,14387.90000000003
335,Slip On For Men  (Black),3.8,Men,Flipkart,971,3000,68.36,31.0,6.0,13.0,7.0,5.0,1,5,1,2029,14391.70000000003
15819,Lace Up For Men  (Black),3.9,Men,Flipkart,1234,6999,82.37,19.0,5.0,9.0,6.0,1.0,0,3,1,5765,14395.60000000003
8598,Slippers,4.1,Women,Flipkart,319,599,46.74,306.0,44.0,150.0,12.0,11.0,9,5,1,280,14399.70000000003
4968,ROYCE-2 Running Shoes For Men  (Blue),4.2,Men,Flipkart,989,1049,5.72,49125.0,7250.0,27282.0,11920.0,4924.0,1872,3127,1,60,14403.90000000003
9631,Jutis For Men  (Black),3.8,Men,Flipkart,616,999,38.34,4.0,0.0,2.0,1.0,0.0,0,1,0,383,14407.70000000003
17169,Sparx Men SM-192 Casual Shoes,4.0,Men,Amazon,783,1147,31.74,629.0,437.0,9.0,5.0,12.0,23,50,1,364,14411.70000000003
9773,Mojaris For Women  (Multicolor),3.5,Women,Flipkart,259,499,48.1,217.0,21.0,84.0,41.0,37.0,19,36,1,240,14415.20000000003
11137,QUICKMOTION Running Shoes For Women  (Green),4.2,Women,Flipkart,2146,4999,57.07,71.0,8.0,40.0,21.0,3.0,0,7,1,2853,14419.40000000003
14460,Flip Flops,4.0,Women,Flipkart,499,1298,61.56,24.0,3.0,13.0,4.0,3.0,2,2,1,799,14423.40000000003
19579,Asian Women's Running Shoes,4.1,Women,Amazon,599,599,0.0,132.0,61.0,9.0,4.0,8.0,30,49,1,0,14427.500000000031
20609,Men Olive Sandal,3.7,Men,Flipkart,299,1399,78.63,438.0,47.0,200.0,83.0,52.0,34,69,0,1100,14431.200000000032
14551,Erdiga 3 M Walking Shoes For Men  (Blue),4.1,Men,Flipkart,2149,4299,50.01,2186.0,276.0,1118.0,566.0,211.0,105,186,1,2150,14435.300000000032
9106,Slippers,4.6,Women,Flipkart,569,999,43.04,163.0,29.0,115.0,32.0,5.0,3,5,0,430,14439.900000000032
15232,"Women Navy, Gold Flats Sandal",4.0,Women,Flipkart,155,499,68.94,22484.0,2930.0,12376.0,3783.0,2758.0,1382,2188,0,344,14443.900000000032
9777,Combo Pack of 2 Casual Shoes Loafers Loafers For Women  (Multicolor),3.8,Women,Flipkart,442,998,55.71,2687.0,405.0,1154.0,596.0,447.0,203,273,1,556,14447.700000000032
14967,Mojaris For Women  (Multicolor),3.7,Women,Flipkart,499,999,50.05,128.0,16.0,49.0,38.0,15.0,8,18,0,500,14451.400000000032
6446,Women Black Flats Sandal,3.8,Women,Flipkart,404,899,55.06,33.0,6.0,15.0,7.0,6.0,1,4,1,495,14455.200000000032
12804,Flip Flops,3.8,Women,Flipkart,249,999,75.08,74.0,5.0,31.0,18.0,11.0,8,6,0,750,14459.000000000031
293,Men Black Sandal,4.0,Men,Flipkart,1038,2161,47.57,2677.0,355.0,1265.0,1247.0,196.0,204,181,1,1123,14463.000000000031
8440,Women Silver Wedges Sandal,3.6,Women,Flipkart,719,999,28.03,42.0,3.0,20.0,6.0,3.0,4,9,0,280,14466.600000000031
19819,Comfortable & Stylish Mojaris For Men  (Brown),3.9,Men,Flipkart,499,999,50.05,103.0,7.0,55.0,19.0,10.0,5,14,0,500,14470.500000000031
13904,Genuine Leather Calf Length Boots For Women  (Black),4.0,Women,Flipkart,3562,6599,46.02,5.0,1.0,3.0,1.0,0.0,0,1,0,3037,14478.500000000031
20078,Men White Sandal,4.3,Men,Flipkart,2271,3495,35.02,687.0,82.0,466.0,117.0,34.0,14,56,0,1224,14482.80000000003
15064,Men Black Sandal,3.8,Men,Flipkart,420,1999,78.99,1972.0,283.0,944.0,390.0,272.0,111,255,1,1579,14486.60000000003
12677,Bellies For Women  (Brown),3.9,Women,Flipkart,278,499,44.29,135.0,17.0,74.0,21.0,11.0,16,13,1,221,14490.50000000003
15515,Lace Up For Men  (Tan),3.8,Men,Flipkart,379,999,62.06,10032.0,1280.0,4891.0,1600.0,1373.0,772,1396,1,620,14494.300000000028
1845,Mode XT Iridescent TZ Wns Training & Gym Shoes For Women  (Blue),4.3,Women,Flipkart,1995,6999,71.5,71.0,10.0,49.0,6.0,8.0,4,4,1,5004,14498.600000000028
17020,Women Maroon Wedges Sandal,3.9,Women,Flipkart,299,599,50.08,221.0,37.0,109.0,45.0,27.0,18,22,0,300,14502.500000000027
8518,ELISTA Boots For Women  (Tan),3.8,Women,Flipkart,999,2499,60.02,6.0,3.0,3.0,1.0,1.0,0,1,0,1500,14506.300000000027
18492,Women Black Flats Sandal,3.5,Women,Flipkart,299,599,50.08,164.0,15.0,60.0,28.0,33.0,14,29,1,300,14509.800000000027
1318,Men Green Sandal,3.8,Men,Flipkart,569,999,43.04,276.0,37.0,123.0,53.0,47.0,19,34,1,430,14513.600000000026
8270,Womens Black and White Casual Stylish Comfort High Heel (Pack Of 1) Flip Flops,3.8,Women,Flipkart,236,499,52.71,12793.0,1683.0,6069.0,2414.0,1879.0,910,1521,0,263,14517.400000000025
4210,Jutis For Women  (Pink),3.9,Women,Flipkart,199,499,60.12,869.0,105.0,466.0,146.0,100.0,54,105,0,300,14521.300000000025
11460,Longwalk Women Casual Sneakers Shoes,4.4,Women,Amazon,448,454,1.32,9.0,4.0,0.0,0.0,22.0,14,63,0,6,14525.700000000024
7517,Women Gold Heels Sandal,4.1,Women,Flipkart,599,1199,50.04,152.0,23.0,83.0,30.0,19.0,9,11,1,600,14534.000000000025
7004,"Perfect Stylish,Trending High Ankle Boots For Women Boots For Women  (Pink)",4.2,Women,Flipkart,355,999,64.46,294.0,55.0,177.0,51.0,37.0,8,21,0,644,14538.200000000026
17425,Jutis For Men  (Beige),3.3,Men,Flipkart,360,499,27.86,54.0,6.0,17.0,11.0,10.0,5,11,1,139,14541.500000000025
13984,Men Black Sandal,4.2,Men,Flipkart,629,749,16.02,28508.0,3568.0,15717.0,7334.0,2944.0,979,1534,1,120,14545.700000000026
4765,Dwane IDP Running Shoe For Men  (Black),4.2,Men,Flipkart,1599,3999,60.02,47473.0,5870.0,26145.0,12023.0,4690.0,1621,2994,1,2400,14549.900000000027
2291,Women's Cream Doctor Comfortable and Cushion Slippers,3.9,Women,Flipkart,599,999,40.04,901.0,99.0,427.0,207.0,114.0,58,95,1,400,14553.800000000027
7176,Jutis For Women  (Pink),4.0,Women,Flipkart,199,499,60.12,1428.0,147.0,812.0,220.0,155.0,96,145,0,300,14557.800000000027
5112,Women Red Flats Sandal,4.0,Women,Flipkart,284,499,43.09,1973.0,264.0,986.0,447.0,246.0,104,190,1,215,14561.800000000027
15066,Running Shoes For Men  (Grey),3.6,Men,Flipkart,499,999,50.05,11899.0,1530.0,5426.0,1811.0,1520.0,923,2219,0,500,14565.400000000027
14927,Men Multicolor Sandal,4.0,Men,Flipkart,289,999,71.07,2380.0,350.0,1296.0,440.0,268.0,150,226,0,710,14569.400000000027
8116,Formal Derby For Men  (Black),4.1,Men,Flipkart,1048,3495,70.01,743.0,92.0,364.0,209.0,84.0,27,59,0,2447,14573.500000000027
19380,Women Black Flats Sandal,4.0,Women,Flipkart,155,499,68.94,22487.0,2935.0,12376.0,3783.0,2758.0,1382,2188,0,344,14577.500000000027
3690,Flip Flops,4.1,Women,Flipkart,299,599,50.08,42.0,9.0,19.0,13.0,5.0,3,1,1,300,14581.600000000028
1246,MOCCASSIN Slip On For Men  (Black),3.8,Men,Flipkart,622,2499,75.11,1803.0,259.0,757.0,433.0,275.0,112,226,1,1877,14585.400000000027
8134,Slides,4.2,Men,Flipkart,359,499,28.06,155.0,22.0,83.0,39.0,19.0,7,7,1,140,14589.600000000028
2255,Women Red Bellies Sandal,4.2,Women,Flipkart,689,2295,69.98,114.0,17.0,65.0,30.0,7.0,4,8,1,1606,14593.800000000028
6385,Rajasthani Jaipuri Partywear Ethnic Womens Girls Ladies Jutis For Women  (Black),3.9,Women,Flipkart,197,599,67.11,15.0,0.0,8.0,3.0,1.0,1,2,0,402,14597.700000000028
11815,"punjabi jutti , nagra , nagra shoes , kurta shoes , jutti , mojari Jutis For Men  (Black)",4.0,Men,Flipkart,245,499,50.9,896.0,97.0,513.0,115.0,99.0,57,112,0,254,14601.700000000028
1821,Wedges For Women  (Black),4.0,Women,Flipkart,549,999,45.05,4.0,0.0,2.0,1.0,0.0,1,0,0,450,14605.700000000028
18963,"Women SL-165 Navy Blue Pink Walking Shoes For Women  (Navy, Pink)",4.3,Women,Flipkart,899,999,10.01,400.0,54.0,225.0,109.0,35.0,9,22,1,100,14610.000000000027
11805,Women Beige Flats Sandal,4.2,Women,Flipkart,331,499,33.67,796.0,122.0,436.0,177.0,103.0,28,52,1,168,14614.200000000028
17807,"Walking Shoes,Gym Shoes,Sports Shoes,Training Shoes,Motosports shoes, Walking Shoes For Men  (Blue, Black)",4.0,Men,Flipkart,557,999,44.24,14730.0,2244.0,7462.0,3411.0,1839.0,684,1334,1,442,14618.200000000028
18239,Perfect Stylish Girls Casual Shoes Boots For Women   Boots For Women  (Black),4.3,Women,Flipkart,445,999,55.46,30.0,5.0,19.0,6.0,3.0,0,2,1,554,14622.500000000027
